movie_id,title,genres,release_year,popularity,vote_average,vote_count,movie_mean,poster_url,overview
81,Things to Do in Denver When You're Dead,Drama|Crime,1995.0,4.486179,6.7,87.0,3.3136911889573493,/ysKIolKO0376Nl5DV1fDAAPudEq.jpg,A mafia film in Tarantino style with a star-studded cast. Jimmy’s “The Saint” gangster career has finally ended. Yet now he finds him self doing favors for a wise godfather known as “The Man with the Plan.”
82,Antonia's Line,Drama|Comedy,1995.0,2.030174,7.2,26.0,3.714326489734602,/bIQp2SJrVXiQttv9hXeqliQox0K.jpg,"After World War II, Antonia and her daughter, Danielle, go back to their Dutch hometown, where Antonia's late mother has bestowed a small farm upon her. There, Antonia settles down and joins a tightly-knit but unusual community. Those around her include quirky friend Crooked Finger, would-be suitor Bas and, eventually for Antonia, a granddaughter and great-granddaughter who help create a strong family of empowered women."
83,Once Upon a Time... When We Were Colored,Romance|Drama,1996.0,0.252287,4.5,2.0,3.3393621682523786,/tsJSlkFSZPQhhVuKrYJXNClYaPD.jpg,"This film relates the story of a tightly connected Afro-American community informally called Colored Town where the inhabitants live and depend on each other in a world where racist oppression is everywhere, as told by a boy called Cliff who spent his childhood there. Despite this, we see the life of the community in all its joys and sorrows, of those that live there while others decide to leave for a better life north. For those remaining, things come to a serious situation when one prominent businessman is being muscled out by a white competitor using racist intimidation. In response, the community must make the decision of whether to submit meekly like they always have, or finally fight for their rights."
84,Last Summer in the Hamptons,,1995.0,0.531159,0.0,0.0,3.619149557669838,/pfgpkDNcwSi1x4jVzeLqvxTwX5a.jpg,"Filmed entirely on location in East Hampton, Long Island, ""Last Summer in the Hamptons"" concerns a large theatrical family spending the last weekend of their summer together at the decades-old family retreat which economic circumstances have forced them to put on the market. Victoria Foyt plays a young Hollywood actress whose visit wreaks havoc on the stellar group of family and friends - led by matriarch Viveca Lindfors and made up of an extraordinary mix of prominent New York actors, directors, and playwrights. In the course of a very unusual weekend, comic as well as serious situations arise, and the family's secrets - of which there are many - begin to unravel."
85,Angels and Insects,Drama|Romance,1995.0,2.15166,6.3,17.0,3.9388046355247157,/1QyCF6IFoX5WJIYHOkmLa3vzU0r.jpg,"In Victorian England, wealthy patriarch Sir Harald Alabaster invites an impoverished biologist, William Adamson, into his home. There, William tries to continue his work, but is distracted by Alabaster's seductive daughter, Eugenia. William and Eugenia begin a torrid romance, but as the couple become closer, the young scientist begins to realize that dark, disturbing things are happening behind the closed doors of the Alabaster manor."
86,White Squall,Action|Drama,1996.0,9.568604,6.3,86.0,3.7143135157281377,/3a5nomeyzJF4gG26HouCtce99ki.jpg,Teenage boys discover discipline and camaraderie on an ill-fated sailing voyage.
87,Dunston Checks In,Adventure|Comedy|Family,1996.0,4.814825,5.1,59.0,2.8393621682523786,/lXSWbUA3T2o792SYdbfFKFTcSC1.jpg,"Hotel manager Robert Grant is forced by his boss to postpone his family vacation when a hotel critic checks in. Trouble is, the critic is really a villainous jewel thief with an orangutan assistant named Dunston. When Dunston gets loose and tries to escape a life of crime -- aided by Robert's sons -- havoc, hijinks and lots of laughs abound!"
88,Black Sheep,Comedy,1996.0,8.963037,6.0,124.0,3.0076749052149654,/2wsaboVhKXpsLchoaXi0oWmQ7xM.jpg,"When dignified Albert Donnelly runs for Governor, his team moves to keep his slow-witted and klutzy younger brother, Mike, out of the eye of the media. To baby-sit Mike, the campaign assigns sarcastic Steve, who gets the experience of a lifetime when he tries to take Mike out of town during the election."
89,Nick of Time,Crime|Drama|Thriller,1995.0,6.848591,6.1,190.0,3.4643135157281377,/3kYcyD9yAjdjimYlIiGPfdMVbZb.jpg,"Gene Watson is a public accountant who arrives on a train at Union Station in Los Angeles, accompanied by his 6-year-old daughter Lynn. Because of his ordinary looks, he is approached by a pair of sinister people named Smith and Jones."
92,Mary Reilly,Drama|Horror|Thriller|Romance,1996.0,12.866139,5.7,77.0,3.542052785059943,/Oesh4pN5J2ing4flkgkiVdxILP.jpg,"A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde."
93,Vampire in Brooklyn,Comedy|Horror|Romance,1995.0,9.071127,4.5,113.0,2.6384310841261893,/bH1v8z12ZU7Y6zANgU1B00a86Co.jpg,"Maximillian, the lone survivor of a race of vampires, comes to Brooklyn in search of a way to live past the next full moon. His ticket to survival is Rita, a NYPD detective who doesn't know she's half vampire -- and Maximillian will do whatever's necessary to put her under his spell."
94,Beautiful Girls,Comedy|Drama|Romance,1996.0,4.670562,6.6,103.0,3.563514716519223,/8leYqrAL6EubYjOCZuO6ELPdLYe.jpg,"During a snowy winter in the small fictional town of Knight""s Ridge, Massachusetts, a group of lifelong buddies hang out, drink and struggle to connect with the women who affect their decisions, dreams and desires."
95,Broken Arrow,Action|Adventure|Drama|Thriller,1996.0,14.957626,5.7,459.0,3.1960703810818267,/avqUG5RYB93rwSUNL5r16Vtbc9g.jpg,"When rogue stealth-fighter pilot Vic Deakins deliberately drops off the radar while on maneuvers, the Air Force ends up with two stolen nuclear warheads -- and Deakins's co-pilot, Riley Hale, is the military's only hope for getting them back. Traversing the deserted canyons of Utah, Hale teams with park ranger Terry Carmichael to put Deakins back in his box."
96,A Midwinter's Tale,Comedy,1995.0,0.513391,7.5,6.0,3.119149557669838,/6u2N0gn6uUWF4cSdkXmVB8E8q2X.jpg,"Out of work actor Joe volunteers to help try and save his sister's local church for the community by putting on a Christmas production of Hamlet, somewhat against the advice of his agent Margaretta. As the cast he assembles are still available even at Christmas and are prepared to do it on a 'profit sharing' basis (that is, they may not get paid anything) he cannot expect - and does not get - the cream of the cream. But although they all bring their own problems and foibles along, something bigger starts to emerge in the perhaps aptly named village of Hope."
97,La Haine,Drama,1995.0,12.108196,7.9,695.0,3.7472997958476175,/jTzBED0leGPwWDqNewye11qzJgd.jpg,"Aimlessly whiling away their days in the concrete environs of their dead-end suburbia, Vinz, Hubert, and Said -- a Jew, African, and an Arab -- give human faces to France's immigrant populations, their bristling resentment at their social marginalization slowly simmering until it reaches a climactic boiling point. La Haine means Hate."
98,Shopping,Action|Adventure|Drama|Science Fiction|Thriller,1994.0,2.657647,5.6,13.0,3.4524828910031715,/jdYL6f0KXnYBcnWnwGtnanJtKlE.jpg,"A dark, hip, urban story of a barren and anonymous city where the underclass' sport of choice is ram-raiding. An exciting game in which stolen cars are driven through shop windows to aid large-scale looting before the police arrive. For Tommy, it's a business, but for Billy and Jo, it's a labour of love. As the competition between Tommy and Billy grows more fierce, the stakes become higher and the ""shopping"" trips increasingly risky."
99,Heidi Fleiss: Hollywood Madam,Documentary,1995.0,0.638211,6.8,4.0,3.19054414955767,/j9k3UTx7OZ0xoCws1oACYQZFF5N.jpg,"A documentary crew from the BBC arrives in L.A. intent on interviewing Heidi Fleiss, a year after her arrest for running a brothel but before her trial. Several months elapse before the interview, so the crew searches for anyone who'll talk about the young woman. Two people have a lot to say to the camera: a retired madam named Alex for whom Fleiss once worked and Fleiss's one-time boyfriend, Ivan Nagy, who introduced her to Alex. Alex and Nagy don't like each other, so the crew shuttles between them with ""she said"" and ""he said."" When they finally interview Fleiss, they spend their time reciting what Alex and Nagy have had to say and asking her reaction."
100,City Hall,Drama|Thriller,1996.0,4.807223,6.0,67.0,3.4505729748468856,/ttdjD9NpxXsTJidPT3o1Gk0oTkG.jpg,"The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences."
101,Bottle Rocket,Comedy|Crime|Drama,1996.0,6.904831,6.8,285.0,3.8052226066372286,/iuO10cRKrMfql5yc8YTgdfHt7gR.jpg,"Upon his release from a mental hospital following a nervous breakdown, the directionless Anthony joins his friend Dignan, who seems far less sane than the former. Dignan has hatched a hair-brained scheme for an as-yet-unspecified crime spree that somehow involves his former boss, the (supposedly) legendary Mr. Henry."
102,Mr. Wrong,Comedy|Romance,1996.0,3.329264,3.3,16.0,2.8884310841261893,/8oZW1loLEczN1BU60YobsJJFdSR.jpg,"A single and lonely woman finds the seemingly perfect man to date, but soon regrets it when his deranged and possessive other personality emerges and worst still, she cannot convince anyone else of his Jekyll/Hyde true nature."
103,Unforgettable,Drama|Mystery|Science Fiction|Thriller,1996.0,2.464425,5.3,22.0,3.7460997051132257,/qQek3X5Yv0iLZqQ98KWIKtE3x4m.jpg,"Ray Liotta stars as a medical examiner who has been acquitted for his wife's murder but many still question his innocence. Obsessed with finding his wife's killer, a possible solution presents itself in an experimental serum designed by a neurobiology Linda Fiorentino which has the ability to transfer memories from one person to another, but not without consequences. Liotta driven to solve the case injects himself with the serum, bringing him closer and closer to finding her killer but bringing him closer to death."
104,Happy Gilmore,Comedy,1996.0,9.592265,6.5,767.0,3.3052009832931213,/pG5edeKkntnt5A799Y0UNI5hi9W.jpg,"Failed hockey player-turned-golf whiz Happy Gilmore -- whose unconventional approach and antics on the grass courts the ire of rival Shooter McGavin -- is determined to win a PGA tournament so he can save his granny's house with the prize money. Meanwhile, an attractive tour publicist tries to soften Happy's image."
105,The Bridges of Madison County,Drama|Romance,1995.0,5.951077,7.3,397.0,3.1549980631324344,/czRuGEx9Yhnh6nApirTLPToxHNu.jpg,Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.
107,Muppet Treasure Island,Action|Comedy|Music|Family|Adventure,1996.0,6.902423,6.5,93.0,3.4754655420630947,/5A8gKzOrF9Z7tSUX6xd5dEx4NXf.jpg,"After telling the story of Flint's last journey to young Jim Hawkins, Billy Bones has a heart attack and dies just as Jim and his friends are attacked by pirates. The gang escapes into the town where they hire out a boat and crew to find the hidden treasure, which was revealed by Bones before he died. On their voyage across the seas, they soon find out that not everyone on board can be trusted."
108,Catwalk,Documentary,1995.0,0.976707,7.0,2.0,3.619149557669838,/yhFcbTCnsWjg3nH3PLL6RoltjqS.jpg,"A documentary following Christy Turlington and other models during spring fashion week in Milan, Paris and New York."
110,Braveheart,Action|Drama|History|War,1995.0,20.755149,7.7,3404.0,3.9365446238026567,/2qAgGeYdLjelOEqjW9FYvPHpplC.jpg,"Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule."
111,Taxi Driver,Crime|Drama,1976.0,14.092713,8.1,2632.0,4.196869084113975,/yxq4pk1xGmro8tQABuQIrWrvdaE.jpg,"A mentally unstable Vietnam War veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feeds his urge for violent action, attempting to save a preadolescent prostitute in the process."
112,Rumble in the Bronx,Crime|Action|Comedy|Thriller,1995.0,12.314278,6.5,245.0,3.3187943952966488,/y7AxKPPCtZyrGQKvxzn5zTQ8wFm.jpg,"Keong comes from Hong Kong to visit New York for his uncle's wedding. His uncle runs a market in the Bronx and Keong offers to help out while Uncle is on his honeymoon. During his stay in the Bronx, Keong befriends a neighbor kid and beats up some neighborhood thugs who cause problems at the market. One of those petty thugs in the local gang stumbles into a criminal situation way over his head."
